typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.835,false,15,g,834.8,false,8.34,false,0,false,,395015.87,395015.87,0,false,true
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,842,USA,USA,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.926,false,15,g,1926,false,1.92,false,0,false,,113324.74,113324.74,0,false,true
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,0,W00,World,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26.475,false,15,g,26475,false,26.93,false,0,false,,1394898.938,1394898.938,0,false,true
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,276,DEU,Germany,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.266,false,15,g,266.3,false,0.26,false,0,false,,13124.206,13124.206,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,false,15,g,1000,false,1,false,0,false,,56737.956,56737.956,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,380,ITA,Italy,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,false,15,g,1000,false,1,false,0,false,,47961.199,47961.199,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,false,15,g,11000,false,11,false,0,false,,629976.494,629976.494,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,false,15,g,1000,false,1,false,0,false,,55236.017,55236.017,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,600,PRY,Paraguay,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.5,false,15,g,500,false,1,false,0,false,,453.732,453.732,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,705,SVN,Slovenia,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.156,false,15,g,155.6,false,0.15,false,0,false,,8370.134,8370.134,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,724,ESP,Spain,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,false,15,g,1000,false,1,false,0,false,,53166.738,53166.738,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.591,false,15,g,8591,false,8.57,false,0,false,,414494.11,414494.11,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,792,TUR,Türkiye,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.036,false,15,g,36.1,false,0.03,false,0,false,,2053.614,2053.614,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,842,USA,USA,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.926,false,15,g,1926,false,1.92,false,0,false,,113324.74,113324.74,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,0,W00,World,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,645.686,false,15,g,645686.4,false,656.87,false,0,false,,31042510.909,31042510.909,0,false,true
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,492.912,false,15,g,492911.6,false,495.13,false,0,false,,24133432.622,24133432.622,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79.234,false,15,g,79234,false,79.21,false,0,false,,3592842.906,3592842.906,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72.706,false,15,g,72706,false,74.19,false,0,false,,2921219.511,2921219.511,0,true,false
C,A,20220101,2022,52,2022,404,KEN,Kenya,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.835,false,15,g,834.8,false,8.34,false,0,false,,395015.87,395015.87,0,true,false
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,5264910501.442,5264910501.442,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,471.574,471.574,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61.97,true,-1,N/A,0,false,61.97,true,0,false,,176583.813,176583.813,6,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,189.473,189.473,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91406.58,false,8,kg,91406.58,false,91406.58,false,0,false,,5264733256.581,5264733256.581,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,74.02,false,,false,0,false,,146769.288,146769.288,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,20,false,,false,0,false,,349.661,349.661,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,54.02,false,,false,0,false,,146419.628,146419.628,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,456.78,false,,false,0,false,,12767.784,12767.784,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,450,false,,false,0,false,,121.914,121.914,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.78,false,8,kg,1.78,false,1.78,false,0,false,,12571.157,12571.157,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,5,false,,false,0,false,,74.713,74.713,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,91428.94,false,,false,0,false,,5264750964.37,5264750964.37,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.17,false,8,kg,8.17,false,8.17,false,0,false,,17593.029,17593.029,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,14.19,false,,false,0,false,,114.76,114.76,0,false,true
C,A,20220101,2022,52,2022,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91406.58,false,8,kg,91406.58,false,91406.58,false,0,false,,5264733256.581,5264733256.581,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,0,W00,World,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,33469053.043,33469053.043,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,156,CHN,China,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,225209.284,225209.284,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25,false,15,g,25000,false,25,false,0,false,,1028922.779,1028922.779,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,392,JPN,Japan,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.984,false,15,g,1984,false,1.98,false,0,false,,129432.044,129432.044,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,493.43,false,15,g,493430.2,false,493.38,false,0,false,,25425531.45,25425531.45,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,126.839,false,15,g,126838.7,false,127.83,false,0,false,,6659957.487,6659957.487,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,0,W00,World,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,15,g,4208716,false,,false,0,false,,7538086.676,7538086.676,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,156,CHN,China,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,15,g,4066000,false,,false,0,false,,225209.284,225209.284,0,true,false
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25,false,15,g,25000,false,25,false,0,false,,1028922.779,1028922.779,0,true,false
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,392,JPN,Japan,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.984,false,15,g,1984,false,1.98,false,0,false,,129432.044,129432.044,0,true,false
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115.732,false,15,g,115732,false,116.73,false,0,false,,6154522.569,6154522.569,0,true,false
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,0,W00,World,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,504.537,false,15,g,504536.9,false,504.48,false,0,false,,25930966.367,25930966.367,0,false,true
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,493.43,false,15,g,493430.2,false,493.38,false,0,false,,25425531.45,25425531.45,0,true,false
C,A,20230101,2023,52,2023,404,KEN,Kenya,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.107,false,15,g,11106.7,false,11.1,false,0,false,,505434.917,505434.917,0,true,false
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,6290623861.518,6290623861.518,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,365.74,365.74,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,426,LSO,Lesotho,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,10.786,10.786,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,3746.725,3746.725,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,-1,N/A,0,false,,false,0,false,,245.579,245.579,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330343.77,false,8,kg,330343.77,false,330343.77,false,0,false,,6290619492.687,6290619492.687,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,108,false,,false,0,false,,384.385,384.385,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,102,false,,false,0,false,,365.74,365.74,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,1,false,,false,0,false,,0.542,0.542,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,5,false,,false,0,false,,18.103,18.103,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,14,false,,false,0,false,,227.477,227.477,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,14,false,,false,0,false,,227.477,227.477,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,330361.17,false,,false,0,false,,6290623249.656,6290623249.656,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,426,LSO,Lesotho,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,2,false,,false,0,false,,10.786,10.786,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.404,true,8,kg,15.4,false,5.404,true,0,false,,3746.183,3746.183,6,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330343.77,false,8,kg,330343.77,false,330343.77,false,0,false,,6290619492.687,6290619492.687,0,false,true
